open,high,low,close,volume,20_day_SMA,200_day_SMA,consecutive_up,consecutive_down,price_change
33.2125,33.23,32.58,32.6875,307025600,31.613,29.95334,0,1,-0.33
32.7425,33.2425,32.675,33.0175,235600800,31.57375,29.91478,4,0,0.6125
32.27,32.405,32.0775,32.405,184658800,31.50538,29.87366,3,0,0.2775
31.935,32.1425,31.8375,32.1275,144889600,31.48362,29.83757,2,0,0.4225
31.43,31.7875,31.395,31.705,134596800,31.4685,29.80208,1,0,0.3025
31.51,31.5925,31.26,31.4025,127072400,31.47825,29.76949,0,1,-0.0125
31.2575,31.44,31.08,31.415,165762000,31.49463,29.73481,2,0,0.595
30.485,30.9625,30.3025,30.82,245418000,31.5135,29.70493,1,0,0.8025
30.9625,31.015,29.805,30.0175,314380000,31.57988,29.67912,0,5,-0.625
31.12,31.16,30.635,30.6425,243046400,31.69,29.65536,0,4,-0.78
31.4725,31.5375,30.9425,31.4225,187787200,31.75063,29.62835,0,3,-0.0775
31.235,31.5575,31.2125,31.5,112241600,31.777,29.59847,0,2,-0.11
31.6075,31.6725,31.4425,31.61,108844000,31.81013,29.56795,0,1,-0.04
31.725,31.735,31.4975,31.65,120955200,31.84663,29.53597,2,0,0.2925
31.3925,31.53,31.215,31.3575,177482800,31.89063,29.50476,1,0,0.225
31.365,31.6175,31.12,31.1325,196645600,31.94725,29.47505,0,3,-0.555
31.9175,31.9975,31.6275,31.6875,176267200,32.02237,29.44618,0,2,-0.1875
32.215,32.3,31.875,31.875,127752400,32.0665,29.41399,0,1,-0.1525
31.8025,32.45,31.78,32.0275,221123600,32.12,29.3771,1,0,0.27
31.87,31.9025,31.72,31.7575,121075600,32.16913,29.33991,0,1,-0.145
31.8725,32.015,31.77,31.9025,136157200,32.2015,29.30484,1,0,0.2525
31.9275,31.955,31.6,31.65,218867600,32.26312,29.26798,0,1,-0.32
31.8075,32.0775,31.805,31.97,141628800,32.323,29.2334,1,0,0.145
31.93,31.97,31.685,31.825,131672400,32.35025,29.20268,0,1,-0.075
31.7575,31.9625,31.5925,31.9,125976400,32.38487,29.17168,1,0,0.17
31.525,31.81,31.4275,31.73,175955600,32.41725,29.13999,0,3,-0.0625
32.0475,32.0825,31.7775,31.7925,147544800,32.44038,29.109,0,2,-0.355
32.295,32.545,32.12,32.1475,141563600,32.46262,29.07615,0,1,-0.0725
31.98,32.335,31.9625,32.22,156349200,32.43038,29.04234,1,0,0.365
31.675,32.02,31.405,31.855,224301600,32.39275,29.00789,0,4,-0.095
32.225,32.3025,31.7075,31.95,210699200,32.379,28.97434,0,3,-0.2125
32.375,32.4225,32.09,32.1625,142507200,32.37675,28.9403,0,2,-0.1775
32.395,32.645,32.2275,32.34,153800400,32.33438,28.90515,0,1,-0.19
32.665,32.735,32.475,32.53,123934000,32.28,28.8674,1,0,0.04
32.465,32.665,32.33,32.49,134670400,32.226,28.82722,0,1,-0.145
32.57,32.8475,32.5125,32.635,128451200,32.21025,28.78665,1,0,0.065
32.8075,32.8625,32.475,32.57,203538000,32.19037,28.74503,0,2,-0.375
32.965,32.9875,32.775,32.945,122933200,32.12625,28.70214,0,1,-0.065
32.585,33.065,32.5125,33.01,183332800,32.087,28.6574,1,0,0.605
33.15,33.2275,32.28,32.405,282790400,32.0685,28.61078,0,1,-0.73
32.9,33.2425,32.85,33.135,182384000,32.10638,28.56685,2,0,0.2875
32.5175,32.9075,32.4575,32.8475,158921600,32.07813,28.51988,1,0,0.3325
32.5,32.745,32.335,32.515,145819600,32.05663,28.47454,0,2,-0.0025
32.6725,32.72,32.41,32.5175,178532800,32.03863,28.43145,0,1,-0.03
32.095,32.68,32.09,32.5475,203531600,31.99912,28.38902,1,0,0.355
32.2675,32.3725,32.0525,32.1925,152832000,31.96675,28.34579,0,1,-0.045
31.8525,32.2375,31.79,32.2375,180814000,31.9165,28.30751,2,0,0.735
31.5375,31.7975,31.4675,31.5025,138776800,31.88175,28.2693,1,0,0.035
31.4,31.72,31.205,31.4675,192640000,31.89138,28.23556,0,2,-0.1125
31.8475,31.89,31.4075,31.58,168143200,31.89675,28.20031,0,1,-0.325
31.67,31.905,31.5275,31.905,222201600,31.90338,28.1637,2,0,0.59
31.1925,31.52,31.005,31.315,175763600,31.89688,28.12566,1,0,0.0625
31.64,31.6875,30.84,31.2525,288564000,31.91312,28.08749,0,3,-0.1975
32.0375,32.1125,31.445,31.45,197085600,31.9205,28.04865,0,2,-0.725
32.375,32.6425,32.065,32.175,203953200,31.92312,28.00944,0,1,-0.0625
31.525,32.5325,31.325,32.2375,234050400,31.90625,27.96493,1,0,0.95
32.16,32.16,31.145,31.2875,332781600,31.86088,27.92221,0,3,-0.8725
32.54,32.8975,32.075,32.16,253544400,31.84963,27.88493,0,2,-0.48
33.615,33.635,32.3925,32.64,475696000,31.797,27.84469,0,1,-0.5225
33.0775,33.2825,32.7875,33.1625,387816800,31.74462,27.80051,4,0,0.5925
32.6225,32.6575,32.3075,32.57,178103600,31.62712,27.7535,3,0,0.1525
32.075,32.605,32.035,32.4175,183083600,31.55162,27.70989,2,0,0.2625
31.7475,32.2175,31.58,32.155,150618000,31.473,27.66699,1,0,0.4275
32.025,32.05,31.6675,31.7275,129740400,31.44887,27.62618,0,1,-0.1725
31.3925,32.03,31.2925,31.9,188217200,31.45262,27.58507,1,0,0.7125
31.3875,31.535,31.115,31.1875,207828000,31.43138,27.54242,0,2,-0.355
31.57,31.775,31.5275,31.5425,113476000,31.46575,27.50339,0,1,-0.1525
31.6025,31.7825,31.5025,31.695,115881600,31.4945,27.46184,1,0,0.12
31.75,31.8225,31.4775,31.575,102098400,31.49775,27.41834,0,2,-0.1375
32.0925,32.1425,31.6525,31.7125,145460400,31.48087,27.37409,0,1,-0.0625
31.4875,31.8025,31.315,31.775,160752000,31.44012,27.32847,2,0,0.135
31.4625,31.645,31.165,31.64,129936000,31.407,27.28245,1,0,0.24
31.4625,31.6,31.2425,31.4,149316800,31.353,27.23779,0,2,-0.1025
31.91,32.03,31.495,31.5025,140049200,31.33937,27.19443,0,1,-0.335
31.1175,31.8775,31.0825,31.8375,148776000,31.3535,27.15174,2,0,0.5075
31.2575,31.39,31.0475,31.33,128880400,31.34412,27.10778,1,0,0.2675
31.205,31.28,30.775,31.0625,162485600,31.35775,27.06622,0,2,-0.045
31.5225,31.6225,31.09,31.1075,168362400,31.41138,27.02616,0,1,-0.485
31.0125,31.6,31.0,31.5925,188398800,31.473,26.98472,1,0,0.78
31.1425,31.175,30.7275,30.8125,158184800,31.507,26.94212,0,1,-0.2475
30.69,31.22,30.65,31.06,190291600,31.57213,26.90539,1,0,0.215
31.635,31.705,30.845,30.845,206620800,31.64938,26.8679,0,2,-0.8275
31.8075,32.01,31.64,31.6725,131369200,31.717,26.8308,0,1,-0.13
31.78,31.9625,31.63,31.8025,150838800,31.7855,26.78772,1,0,0.3275
32.0625,32.1,31.29,31.475,274780400,31.85788,26.7443,0,2,-0.4
32.1875,32.3125,31.85,31.875,183238000,31.90288,26.70208,0,1,-0.2425
31.75,32.29,31.5925,32.1175,261083600,31.91475,26.65655,3,0,0.3575
31.475,31.83,31.4125,31.76,204092400,31.91788,26.60822,2,0,0.5225
30.97,31.2375,30.7175,31.2375,143497200,31.92775,26.56245,1,0,0.34
31.1,31.35,30.645,30.8975,207309200,31.95437,26.51973,0,1,-0.215
30.5775,31.225,30.4075,31.1125,193450800,31.99025,26.47667,1,0,0.5525
31.1875,31.1925,30.5275,30.56,275756000,31.99562,26.43283,0,2,-0.5675
31.6025,31.805,30.95,31.1275,275426400,31.99288,26.38969,0,1,-0.6575
31.99,32.3925,31.265,31.785,354114000,31.933,26.3425,2,0,0.135
32.1,32.3425,31.565,31.65,291368400,31.83037,26.29184,1,0,0.0475
32.145,32.1875,31.44,31.6025,226068400,31.74712,26.24157,0,2,-0.5325
32.275,32.39,32.08,32.135,126665200,31.6615,26.19152,0,1,-0.205
32.24,32.38,32.0225,32.34,151265200,31.53787,26.13755,2,0,0.0675
32.3125,32.57,32.075,32.2725,192386800,31.40375,26.08099,1,0,0.1575
32.5,32.6425,32.06,32.115,248059200,31.25462,26.02568,0,1,-0.49
32.1975,32.7175,31.6525,32.605,365150000,31.13512,25.97113,1,0,0.4075
32.89,32.9,32.0375,32.1975,298846800,30.94625,25.91397,0,2,-0.845
33.235,33.4,32.7925,33.0425,276912400,30.70062,25.85754,0,1,-0.2075
32.505,33.25,32.415,33.25,283896400,30.46225,25.79733,2,0,0.875
32.155,32.375,32.0125,32.375,195793600,30.212,25.73685,1,0,0.2625
32.12,32.2575,32.0825,32.1125,149449600,29.99825,25.68112,0,1,-0.0675
31.9075,32.195,31.8625,32.18,179566800,29.762,25.62787,7,0,0.2225
31.8725,32.22,31.73,31.9575,252609600,29.512,25.57279,6,0,0.1875
31.82,31.82,31.4125,31.77,217088800,29.239,25.51863,5,0,0.155
31.515,31.87,31.3925,31.615,297898000,28.98575,25.46515,4,0,0.395
30.6925,31.23,30.625,31.22,294247200,28.7775,25.41285,3,0,0.715
30.0425,30.5375,30.04,30.505,248034000,28.59425,25.36284,2,0,0.575
29.6375,29.96,29.6075,29.93,155559200,28.43462,25.31244,1,0,0.1975
30.005,30.0625,29.6125,29.7325,174826400,28.33825,25.26418,0,1,-0.2525
30.005,30.0575,29.8125,29.985,168984800,28.25025,25.20922,4,0,0.095
29.625,30.1275,29.5775,29.89,280598800,28.09788,25.15424,3,0,0.2275
29.625,29.7725,29.4025,29.6625,207662800,27.93163,25.09965,2,0,0.005
29.5125,29.7925,29.02,29.6575,250956400,27.77663,25.04507,1,0,0.3675
29.6,30.0,29.2125,29.29,334982000,27.66038,24.98947,0,1,-0.435
29.08,29.7975,28.89,29.725,337745600,27.57562,24.93551,2,0,0.8975
29.4075,29.53,28.8275,28.8275,585908400,27.49588,24.88004,1,0,1.5425
28.105,28.12,27.2575,27.285,382274800,27.47838,24.82869,0,1,-0.99
28.435,28.59,28.2,28.275,222460000,27.539,24.78574,5,0,0.03
28.075,28.4375,27.8825,28.245,185859200,27.52538,24.73907,4,0,0.145
27.565,28.1175,27.43,28.1,215185600,27.51988,24.69132,3,0,0.7125
27.2375,27.765,27.0675,27.3875,194303600,27.52663,24.64429,2,0,0.2075
26.96,27.2425,26.625,27.18,199599600,27.5545,24.60232,1,0,0.6825
26.7575,26.895,26.3,26.4975,314053200,27.60362,24.56264,0,3,-0.2075
27.5,27.515,26.665,26.705,240056000,27.64637,24.52703,0,2,-0.745
27.26,27.6225,27.125,27.45,195826400,27.6455,24.49023,0,1,-0.105
27.8575,28.2,27.2275,27.555,268367600,27.62588,24.44883,1,0,0.2425
28.15,28.1575,27.2,27.3125,198603200,27.61975,24.40692,0,1,-0.69
28.1675,28.3125,27.5525,28.0025,214798000,27.64938,24.36633,4,0,0.03
27.3075,28.0375,27.175,27.9725,237458000,27.64862,24.32271,3,0,1.035
26.8,27.05,26.675,26.9375,160423600,27.6765,24.28017,2,0,0.3725
26.635,26.8575,26.1575,26.565,263188400,27.73463,24.24176,1,0,0.0025
27.0725,27.1625,26.3525,26.5625,257142000,27.84388,24.20409,0,5,-0.77
27.8475,27.86,26.8375,27.3325,212818400,27.95938,24.16569,0,4,-0.2625
28.205,28.2825,27.5525,27.595,165613600,28.04187,24.1239,0,3,-0.535
28.41,28.48,28.0275,28.13,119526000,28.095,24.08081,0,2,-0.3475
28.4475,28.6925,28.425,28.4775,110395600,28.12688,24.03422,0,1,-0.02
28.025,28.63,28.0025,28.4975,134884000,28.18962,23.98553,1,0,0.495
28.145,28.1775,28.0025,28.0025,57918400,28.25225,23.9378,0,2,-0.1325
28.3075,28.3325,28.115,28.135,104113600,28.32212,23.89361,0,1,-0.1
28.04,28.3725,27.9925,28.235,180670000,28.39825,23.84867,1,0,0.29
28.065,28.31,27.915,27.945,353719200,28.44238,23.8023,0,1,-0.2175
27.9675,28.1625,27.665,28.1625,236024800,28.499,23.7573,2,0,0.81
26.78,27.46,26.705,27.3525,213647200,28.52425,23.71126,1,0,0.665
26.5925,27.54,26.565,26.6875,243162800,28.6,23.66956,0,5,-0.37
27.675,27.9,26.5875,27.0575,268872400,28.6905,23.63099,0,4,-0.375
27.615,27.9675,27.395,27.4325,224112400,28.76487,23.58995,0,3,-0.4725
28.065,28.45,27.835,27.905,165606800,28.8035,23.54676,0,2,-0.0825
28.6025,28.7125,27.885,27.9875,178261200,28.79888,23.50146,0,1,-0.5425
27.5475,28.575,27.3375,28.53,240832000,28.77075,23.4539,1,0,0.43
28.525,28.6625,27.905,28.1,230659600,28.70462,23.40448,0,3,-0.65
28.9975,29.02,28.66,28.75,153275600,28.66225,23.35818,0,2,-0.1225
28.9425,29.3,28.8225,28.8725,168178000,28.5835,23.30823,0,1,-0.11
28.9375,29.0875,28.7775,28.9825,172253600,28.50063,23.25871,1,0,0.325
28.375,28.9375,28.1875,28.6575,237395600,28.409,23.20976,0,3,-0.11
29.7025,29.8125,27.8175,28.7675,335256000,28.34363,23.16397,0,2,-0.965
29.8175,29.85,29.5125,29.7325,99257600,28.25525,23.11728,0,1,-0.0175
29.485,29.775,29.4575,29.75,163073200,28.10587,23.06583,1,0,0.35
29.7675,29.9375,29.3625,29.4,275361600,27.96012,23.01278,0,1,-0.2575
29.2125,29.6925,29.155,29.6575,189803200,27.82437,22.96149,3,0,0.54
29.3775,29.3925,29.0075,29.1175,228717200,27.65538,22.90766,2,0,0.04
28.7275,29.215,28.7125,29.0775,173582000,27.51475,22.85488,1,0,0.41
28.86,28.935,28.45,28.6675,167476800,27.37125,22.80101,0,1,-0.2
28.485,28.9225,28.4725,28.8675,176896000,27.22525,22.74921,1,0,0.37
28.5675,29.32,28.325,28.4975,186986800,27.06275,22.69572,0,1,-0.0475
28.2875,28.5475,27.8025,28.545,176254400,26.88488,22.64279,4,0,0.34
27.95,28.3625,27.9,28.205,238091600,26.6785,22.58946,3,0,0.3925
27.345,27.8575,27.3425,27.8125,187769600,26.4715,22.53768,2,0,0.3875
27.175,27.4375,27.1,27.425,109769200,26.30012,22.48804,1,0,0.2175
27.255,27.3325,27.1675,27.2075,108782000,26.16325,22.44136,0,1,-0.045
27.1875,27.33,27.1375,27.2525,134766000,26.0505,22.40363,1,0,0.0775
27.15,27.1975,26.95,27.175,139874000,25.947,22.36488,0,1,-0.04
27.275,27.325,27.0325,27.215,149743600,25.851,22.32832,1,0,0.065
27.34,27.3725,26.93,27.15,166297600,25.75025,22.29073,0,1,-0.2
27.055,27.575,27.0025,27.35,209130400,25.62712,22.25303,2,0,0.35
27.0025,27.01,26.8025,27.0,178557200,25.50488,22.21283,1,0,0.255
26.74,26.8375,26.475,26.745,162619200,25.40012,22.1768,0,1,-0.09
26.6625,26.8425,26.59,26.835,210751600,25.31162,22.1426,2,0,0.15
26.35,26.685,26.3375,26.685,192243600,25.20963,22.106,1,0,0.4075
26.2125,26.37,26.175,26.2775,136750800,25.13475,22.06824,0,1,-0.0275
26.295,26.3725,26.1325,26.305,188215600,25.07225,22.03202,6,0,0.0975
26.02,26.2625,25.9075,26.2075,284298800,25.01638,21.9963,5,0,0.46
25.71,26.0275,25.65,25.7475,273052400,24.92938,21.96231,4,0,0.13
25.755,25.755,25.3175,25.6175,378495600,24.91388,21.93001,3,0,0.6775
24.58,24.99,24.555,24.94,310069200,24.916,21.89905,2,0,0.5225
24.375,24.75,24.2025,24.4175,272718800,24.93225,21.87096,1,0,0.3525
23.8875,24.43,23.8525,24.065,288618000,24.97338,21.84764,0,5,-0.32
24.4925,24.7875,23.795,24.385,403734400,25.0425,21.8275,0,4,-0.3025
25.0975,25.13,24.6425,24.6875,254754400,25.093,21.80459,0,3,-0.265
25.3325,25.445,24.9525,24.9525,214333600,25.11938,21.78117,0,2,-0.23
25.1725,25.5075,25.075,25.1825,265326400,25.14212,21.75711,0,1,-0.0725
25.385,25.595,25.1525,25.255,309506000,25.15375,21.73256,2,0,0.055
24.69,25.2775,24.5775,25.2,229618800,25.15888,21.70809,1,0,0.5125
24.8575,25.03,24.6825,24.6875,168376800,25.16138,21.68013,0,1,-0.2175
24.9875,25.1625,24.855,24.905,148204800,25.15188,21.65392,0,0,0.0
24.86,25.0525,24.76,24.905,173878400,25.13612,21.62774,0,1,-0.07
24.8175,25.055,24.51,24.975,191031200,25.128,21.60233,1,0,0.18
25.1475,25.1725,24.675,24.795,205965200,25.10575,21.577,0,1,-0.3925
25.2025,25.385,25.1325,25.1875,221056400,25.10275,21.55203,1,0,0.16
24.6625,25.11,24.6575,25.0275,199065200,25.13463,21.52619,0,1,-0.16
24.6325,25.1875,24.6,25.1875,249482000,25.1645,21.5013,1,0,0.72
25.1275,25.1775,24.43,24.4675,400368000,25.18325,21.47635,0,2,-0.97
25.54,25.7125,25.3,25.4375,240687200,25.2365,21.45516,0,1,-0.2225
25.15,25.735,25.135,25.66,253608800,25.22575,21.42798,2,0,0.395
25.45,25.535,25.145,25.265,211153600,25.212,21.40109,1,0,0.025
25.5725,25.5875,25.125,25.24,283609600,25.21525,21.37566,0,1,-0.2075
25.4825,25.5875,25.39,25.4475,149197600,25.2105,21.35059,2,0,0.0525
25.3175,25.45,25.1475,25.395,243706000,25.19525,21.32178,1,0,0.18
24.95,25.315,24.7225,25.215,267632400,25.18212,21.29411,0,2,-0.1925
25.7025,25.7625,25.36,25.4075,245266000,25.16087,21.26552,0,1,-0.0075
25.3025,25.5475,25.27,25.415,250504400,25.11525,21.23374,3,0,0.0575
25.1025,25.36,24.905,25.3575,249412400,25.06325,21.20019,2,0,0.1075
24.5025,25.2775,24.44,25.25,403478400,25.01088,21.16622,1,0,0.7525
24.77,25.77,24.035,24.4975,759385200,24.948,21.13303,0,2,-0.0925
24.825,24.8275,24.5125,24.59,185426800,24.923,21.10251,0,1,-0.1525
24.7,24.8475,24.5775,24.7425,233828000,24.87775,21.07233,1,0,0.2125
24.7125,25.0225,24.4475,24.53,342872000,24.82162,21.04123,0,2,-0.205
25.775,25.8,24.645,24.735,501684000,24.78212,21.01233,0,1,-1.09
25.765,25.935,25.68,25.825,214256000,24.73438,20.98297,4,0,0.2
25.715,25.725,25.55,25.625,178380000,24.638,20.94682,3,0,0.0625
25.3975,25.695,25.39,25.5625,273840000,24.55837,20.91155,2,0,0.03
25.255,25.6425,25.175,25.5325,209476000,24.47525,20.87643,1,0,0.31
25.355,25.375,25.215,25.2225,132608000,24.4255,20.84172,0,1,-0.1625
25.4475,25.5425,25.32,25.385,161080000,24.39413,20.80712,9,0,0.055
25.0725,25.3675,25.0475,25.33,176736000,24.36262,20.77322,8,0,0.185
25.1425,25.235,25.0275,25.145,133912000,24.317,20.7404,7,0,0.0025
25.11,25.2725,24.9875,25.1425,210796000,24.27262,20.70874,6,0,0.01
24.8525,25.17,24.83,25.1325,277596000,24.23038,20.67589,5,0,0.3425
24.6225,24.8425,24.495,24.79,190288000,24.15775,20.64356,4,0,0.295
24.475,24.5475,24.215,24.495,195804000,24.0925,20.61335,3,0,0.12
24.3325,24.3925,24.2,24.375,112464000,24.04813,20.58314,2,0,0.065
24.0375,24.31,24.01,24.31,127664000,23.993,20.55588,1,0,0.3175
24.01,24.22,23.9025,23.9925,135180000,23.96225,20.52825,0,1,-0.005
23.8175,24.02,23.71,23.9975,146340000,23.95412,20.50328,2,0,0.3125
23.565,23.705,23.32,23.685,167460000,23.95988,20.47703,1,0,0.065
23.7325,23.9875,23.525,23.62,186844000,23.96588,20.45144,0,4,-0.12
23.6875,23.87,23.6775,23.74,154232000,23.97288,20.42644,0,3,-0.04
23.84,23.92,23.59,23.78,223732000,23.97825,20.39861,0,2,-0.1175
24.0925,24.145,23.7925,23.8975,159832000,23.98112,20.3698,0,1,-0.135
23.725,24.155,23.7025,24.0325,194044000,23.98588,20.3398,1,0,0.1325
24.29,24.3625,23.8325,23.9,227372000,23.95962,20.30869,0,3,-0.6375
24.61,24.675,24.4175,24.5375,132040000,23.93312,20.27776,0,2,-0.0575
24.8325,24.86,24.5625,24.595,172572000,23.87525,20.24308,0,1,-0.16
24.455,24.81,24.3875,24.755,221272000,23.80713,20.20754,2,0,0.3375
24.2125,24.46,24.16,24.4175,173876000,23.71912,20.17066,1,0,0.16
24.26,24.33,24.105,24.2575,182916000,23.6345,20.13445,0,1,-0.04
23.855,24.47,23.7925,24.2975,371672000,23.55113,20.10026,2,0,0.6175
23.67,23.7225,23.53,23.68,220788000,23.46475,20.06503,1,0,0.195
23.7475,23.75,23.43,23.485,156316000,23.41612,20.03295,0,1,-0.1225
23.405,23.685,23.255,23.6075,199952000,23.37825,20.00295,1,0,0.335
23.7575,23.82,23.1425,23.2725,229192000,23.34612,19.97205,0,3,-0.4225
24.2425,24.275,23.685,23.695,213585200,23.33475,19.94082,0,2,-0.135
24.2,24.2125,23.7575,23.83,181911600,23.301,19.90855,0,1,-0.2825
23.965,24.2225,23.9125,24.1125,171240000,23.262,19.87622,2,0,0.3075
23.84,23.9725,23.715,23.805,136072000,23.19738,19.84165,1,0,0.045
23.44,23.8875,23.38,23.76,158744000,23.16075,19.80996,0,1,-0.0875
23.86,23.9875,23.69,23.8475,145744000,23.146,19.77878,1,0,0.01
24.0675,24.2,23.48,23.8375,260888000,23.13175,19.74301,0,1,-0.155
23.535,23.9975,23.525,23.9925,225872000,23.11112,19.70816,2,0,0.485
23.4175,23.525,23.3,23.5075,91567200,23.0643,19.67117,1,0,0.1375
23.4675,23.515,23.2725,23.37,113860000,23.04491,19.63494,0,1,-0.01
23.38,23.5175,23.2825,23.38,152892000,23.02788,19.59847,5,0,0.1475
23.025,23.4325,23.0225,23.2325,197929200,22.99734,19.56459,4,0,0.2375
22.705,23.0,22.6925,22.995,256116000,22.9583,19.53284,3,0,0.27
22.5925,22.7625,22.45,22.725,130516000,22.93891,19.50138,2,0,0.135
22.5525,22.675,22.4125,22.59,147476000,22.93727,19.47608,1,0,0.02
22.6875,22.935,22.5475,22.57,156144000,22.92207,19.45352,0,4,-0.1375
22.83,22.905,22.65,22.7075,174776000,22.91077,19.42964,0,3,-0.02
22.9625,23.1375,22.725,22.7275,403592000,22.87205,19.40454,0,2,-0.2375
23.0725,23.075,22.835,22.965,142112000,22.82009,19.37996,0,1,-0.08
23.0675,23.0725,22.8375,23.045,134056000,22.75454,19.35238,1,0,0.025
23.0775,23.175,22.95,23.02,118904000,22.68212,19.32416,0,1,-0.03
22.8775,23.1875,22.8625,23.05,142244000,22.61075,19.29686,1,0,0.23
23.05,23.11,22.72,22.82,218100000,22.52523,19.26927,0,3,-0.2525
23.51,23.53,22.975,23.0725,218996000,22.4357,19.24242,0,2,-0.3925
23.5325,23.69,23.3675,23.465,182724000,22.34255,19.21687,0,1,-0.0975
23.6825,23.7625,23.3925,23.5625,251108000,22.22959,19.18902,2,0,0.1375
23.175,23.47,22.9375,23.425,301660000,22.11009,19.16102,1,0,0.36893
23.21071,23.25929,23.01679,23.05607,349938400,21.98445,19.1336,0,1,-0.06357
23.07857,23.19179,22.95036,23.11964,303805600,21.88162,19.1078,3,0,0.09035
22.76571,23.13893,22.71821,23.02929,335482000,21.78337,19.08287,2,0,0.26
22.445,22.81214,22.4375,22.76929,292709200,21.69336,19.05742,1,0,0.3175
22.64143,22.6725,22.23214,22.45179,369350800,21.62803,19.03249,0,2,-0.15535
22.785,23.00607,22.46071,22.60714,564020800,21.56362,19.00925,0,1,-0.085
22.42321,22.74536,22.42036,22.69214,376474000,21.48948,18.98363,1,0,0.40607
22.35786,22.49393,22.27786,22.28607,315481600,21.40861,18.95363,0,1,-0.05786
21.99571,22.35214,21.98679,22.34393,348866000,21.35203,18.92335,7,0,0.41072
21.6875,21.95464,21.65964,21.93321,232209600,21.29571,18.89396,6,0,0.245
21.66429,21.78036,21.575,21.68821,200760000,21.22037,18.86732,5,0,0.03428
21.56536,21.66786,21.50214,21.65393,196859600,21.14984,18.84196,4,0,0.05714
21.58964,21.65714,21.45464,21.59679,234836000,21.0042,18.81752,3,0,0.00429
21.35179,21.69036,21.33321,21.5925,317755200,20.87382,18.79213,2,0,0.25286
21.0225,21.34036,20.90714,21.33964,276256400,20.74271,18.76572,1,0,0.31035
21.23929,21.30714,21.00143,21.02929,230846000,20.61312,18.73983,0,1,-0.18035
21.15821,21.33571,21.13357,21.20964,166404000,20.48846,18.71564,3,0,0.00393
21.14286,21.23357,21.09643,21.20571,159737200,20.35291,18.68955,2,0,0.03321
20.98179,21.20214,20.97857,21.1725,213208800,20.2242,18.66227,1,0,0.26036
20.87643,20.9375,20.72607,20.91214,291597600,20.09345,18.63471,0,4,-0.0875
21.00893,21.22893,20.94286,20.99964,230297200,19.98262,18.60881,0,3,-0.155
21.25893,21.33179,20.99036,21.15464,282864400,19.87964,18.57863,0,2,-0.07429
21.49286,21.58607,21.22893,21.22893,374564400,19.75663,18.54899,0,1,-0.23393
21.07643,21.46429,21.07143,21.46286,287067200,19.62995,18.51873,3,0,0.29929
21.155,21.22143,21.06107,21.16357,191514400,19.50648,18.48851,2,0,0.03928
21.14286,21.24286,20.94143,21.12429,244048000,19.41043,18.45954,1,0,0.04965
21.16571,21.40821,21.06429,21.07464,456640800,19.32305,18.43074,0,2,-0.08
21.205,21.285,21.05393,21.15464,337377600,19.23655,18.40169,0,1,-0.06286
20.45714,21.27679,20.44821,21.2175,669485600,19.13729,18.37208,3,0,0.79107
20.16179,20.42821,20.14143,20.42643,390275200,19.03509,18.34229,2,0,0.14893
20.29321,20.35714,20.02607,20.2775,759911600,18.97352,18.31529,1,0,1.53643
18.895,18.96893,18.73036,18.74107,394940000,18.92354,18.28933,0,1,-0.24822
18.86821,18.99393,18.80357,18.98929,202563200,18.95968,18.26974,4,0,0.01893
18.76214,19.005,18.71286,18.97036,182548800,18.97305,18.24933,3,0,0.2225
18.57143,18.84857,18.54286,18.74786,284334400,18.97609,18.22962,2,0,0.21179
18.50179,18.61036,18.36214,18.53607,214765600,18.9828,18.21061,1,0,0.0375
18.58107,18.63,18.26179,18.49857,266490000,19.00468,18.19101,0,1,-0.13286
18.63929,18.64857,18.47179,18.63143,205674000,19.02868,18.16932,1,0,0.07393
18.53571,18.6725,18.46929,18.5575,271717600,19.03771,18.14648,0,2,-0.13821
18.95286,19.00857,18.68464,18.69571,239652000,19.04679,18.12478,0,1,-0.24429
18.66571,18.94607,18.64357,18.94,206169600,19.05959,18.1032,1,0,0.24571
18.75679,18.79,18.525,18.69429,243888400,19.07082,18.08038,0,4,-0.00107
18.85786,18.96071,18.63893,18.69536,289850400,19.09341,18.06075,0,3,-0.29821
19.27893,19.28571,18.94929,18.99357,275251200,19.10671,18.04171,0,2,-0.24893
19.33536,19.375,19.20143,19.2425,162344000,19.10425,18.02228,0,1,-0.13429
19.37071,19.41,19.295,19.37679,180420800,19.08989,18.00316,2,0,0.03215
19.20571,19.3525,19.17036,19.34464,200760000,19.0717,17.98342,1,0,0.17535
19.25821,19.31464,19.14036,19.16929,168669200,19.05311,17.96349,0,4,-0.00428
19.22571,19.24786,19.08036,19.17357,200564000,19.03707,17.9455,0,3,-0.02143
19.28643,19.33929,19.11143,19.195,222031600,19.01811,17.92681,0,2,-0.08286
19.51857,19.60714,19.245,19.27786,299768000,19.00063,17.90898,0,1,-0.18607
19.33929,19.49107,19.27107,19.46393,282293200,18.96057,17.89096,3,0,0.20714
19.22929,19.30357,19.10929,19.25679,355700800,18.91963,17.87253,2,0,0.22572
18.9975,19.0625,18.7975,19.03107,374046400,18.89884,17.85455,1,0,0.14893
18.92464,19.02393,18.83393,18.88214,208398400,18.88523,17.83888,0,2,-0.09143
19.00929,19.15143,18.89286,18.97357,224756000,18.88961,17.8247,0,1,-0.005
18.78214,18.99893,18.75714,18.97857,209647200,18.90052,17.81032,2,0,0.16643
